Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set
-15,-0.170593262,Gmouse,activation,2,Oct_21_16,No,Good,6
-10,-0.409545898,Gmouse,activation,2,Oct_21_16,No,Good,6
-5,-0.66986084,Gmouse,activation,2,Oct_21_16,No,Good,6
0,-0.773925781,Gmouse,activation,2,Oct_21_16,No,Good,6
5,-0.8203125,Gmouse,activation,2,Oct_21_16,No,Good,6
10,-0.799865723,Gmouse,activation,2,Oct_21_16,No,Good,6
15,-0.753479004,Gmouse,activation,2,Oct_21_16,No,Good,6
20,-0.688171387,Gmouse,activation,2,Oct_21_16,No,Good,6
25,-0.625915527,Gmouse,activation,2,Oct_21_16,No,Good,6
30,-0.549926758,Gmouse,activation,2,Oct_21_16,No,Good,6
35,-0.490112305,Gmouse,activation,2,Oct_21_16,No,Good,6
40,-0.445556641,Gmouse,activation,2,Oct_21_16,No,Good,6
45,-0.365905762,Gmouse,activation,2,Oct_21_16,No,Good,6
50,-0.276184082,Gmouse,activation,2,Oct_21_16,No,Good,6
55,-0.187683105,Gmouse,activation,2,Oct_21_16,No,Good,6
60,-0.126037598,Gmouse,activation,2,Oct_21_16,No,Good,6
65,-0.055236816,Gmouse,activation,2,Oct_21_16,No,Good,6
70,-0.004577637,Gmouse,activation,2,Oct_21_16,No,Good,6
75,0.020751953,Gmouse,activation,2,Oct_21_16,No,Good,6
80,0.03112793,Gmouse,activation,2,Oct_21_16,No,Good,6
85,0.026855469,Gmouse,activation,2,Oct_21_16,No,Good,6
90,0.035705566,Gmouse,activation,2,Oct_21_16,No,Good,6
-80,-0.024108887,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-75,-0.020446777,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-70,-0.033874512,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-65,-0.035400391,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-60,-0.012512207,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-55,-0.036010742,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-50,-0.029907227,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-45,-0.03326416,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-40,-0.03326416,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-35,-0.045776367,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-30,-0.041503906,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-25,-0.045776367,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-20,-0.069274902,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-15,-0.176086426,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-10,-0.33203125,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-5,-0.463256836,Gmouse,activation,2,Oct_21_16,Yes,Good,6
0,-0.517578125,Gmouse,activation,2,Oct_21_16,Yes,Good,6
5,-0.534973145,Gmouse,activation,2,Oct_21_16,Yes,Good,6
10,-0.50567627,Gmouse,activation,2,Oct_21_16,Yes,Good,6
15,-0.460510254,Gmouse,activation,2,Oct_21_16,Yes,Good,6
20,-0.419006348,Gmouse,activation,2,Oct_21_16,Yes,Good,6
25,-0.368041992,Gmouse,activation,2,Oct_21_16,Yes,Good,6
30,-0.330200195,Gmouse,activation,2,Oct_21_16,Yes,Good,6
35,-0.292053223,Gmouse,activation,2,Oct_21_16,Yes,Good,6
40,-0.241394043,Gmouse,activation,2,Oct_21_16,Yes,Good,6
45,-0.186767578,Gmouse,activation,2,Oct_21_16,Yes,Good,6
50,-0.131835938,Gmouse,activation,2,Oct_21_16,Yes,Good,6
55,-0.098266602,Gmouse,activation,2,Oct_21_16,Yes,Good,6
60,-0.071105957,Gmouse,activation,2,Oct_21_16,Yes,Good,6
65,-0.029602051,Gmouse,activation,2,Oct_21_16,Yes,Good,6
70,-0.010070801,Gmouse,activation,2,Oct_21_16,Yes,Good,6
75,-0.004882813,Gmouse,activation,2,Oct_21_16,Yes,Good,6
80,0.000915527,Gmouse,activation,2,Oct_21_16,Yes,Good,6
85,0.004882813,Gmouse,activation,2,Oct_21_16,Yes,Good,6
90,0.009460449,Gmouse,activation,2,Oct_21_16,Yes,Good,6
-80,-0.019226074,Gmouse,activation,2,Oct_21_16,Late,Good,6
-75,-0.025634766,Gmouse,activation,2,Oct_21_16,Late,Good,6
-70,-0.023803711,Gmouse,activation,2,Oct_21_16,Late,Good,6
-65,-0.021057129,Gmouse,activation,2,Oct_21_16,Late,Good,6
-60,-0.02532959,Gmouse,activation,2,Oct_21_16,Late,Good,6
-55,-0.016784668,Gmouse,activation,2,Oct_21_16,Late,Good,6
-50,-0.035705566,Gmouse,activation,2,Oct_21_16,Late,Good,6
-45,-0.03112793,Gmouse,activation,2,Oct_21_16,Late,Good,6
-40,-0.034179688,Gmouse,activation,2,Oct_21_16,Late,Good,6
-35,-0.050048828,Gmouse,activation,2,Oct_21_16,Late,Good,6
-30,-0.065612793,Gmouse,activation,2,Oct_21_16,Late,Good,6
-25,-0.072937012,Gmouse,activation,2,Oct_21_16,Late,Good,6
-20,-0.094909668,Gmouse,activation,2,Oct_21_16,Late,Good,6
-15,-0.17364502,Gmouse,activation,2,Oct_21_16,Late,Good,6
-10,-0.324401855,Gmouse,activation,2,Oct_21_16,Late,Good,6
-5,-0.45135498,Gmouse,activation,2,Oct_21_16,Late,Good,6
0,-0.506591797,Gmouse,activation,2,Oct_21_16,Late,Good,6
5,-0.507202148,Gmouse,activation,2,Oct_21_16,Late,Good,6
10,-0.489807129,Gmouse,activation,2,Oct_21_16,Late,Good,6
15,-0.454406738,Gmouse,activation,2,Oct_21_16,Late,Good,6
20,-0.407714844,Gmouse,activation,2,Oct_21_16,Late,Good,6
25,-0.390319824,Gmouse,activation,2,Oct_21_16,Late,Good,6
30,-0.335083008,Gmouse,activation,2,Oct_21_16,Late,Good,6
35,-0.293273926,Gmouse,activation,2,Oct_21_16,Late,Good,6
40,-0.245056152,Gmouse,activation,2,Oct_21_16,Late,Good,6
45,-0.187988281,Gmouse,activation,2,Oct_21_16,Late,Good,6
50,-0.159606934,Gmouse,activation,2,Oct_21_16,Late,Good,6
55,-0.088806152,Gmouse,activation,2,Oct_21_16,Late,Good,6
60,-0.042419434,Gmouse,activation,2,Oct_21_16,Late,Good,6
65,-0.003662109,Gmouse,activation,2,Oct_21_16,Late,Good,6
70,-0.001220703,Gmouse,activation,2,Oct_21_16,Late,Good,6
75,-0.010070801,Gmouse,activation,2,Oct_21_16,Late,Good,6
80,0.004272461,Gmouse,activation,2,Oct_21_16,Late,Good,6
85,0.00579834,Gmouse,activation,2,Oct_21_16,Late,Good,6
90,0.002746582,Gmouse,activation,2,Oct_21_16,Late,Good,6
-80,-0.029602051,Gmouse,activation,3,Oct_21_16,No,Good,6
-75,-0.017700195,Gmouse,activation,3,Oct_21_16,No,Good,6
-70,-0.025634766,Gmouse,activation,3,Oct_21_16,No,Good,6
-65,-0.021972656,Gmouse,activation,3,Oct_21_16,No,Good,6
-60,-0.019836426,Gmouse,activation,3,Oct_21_16,No,Good,6
-55,-0.020751953,Gmouse,activation,3,Oct_21_16,No,Good,6
-50,-0.01953125,Gmouse,activation,3,Oct_21_16,No,Good,6
-45,-0.026550293,Gmouse,activation,3,Oct_21_16,No,Good,6
-40,-0.030822754,Gmouse,activation,3,Oct_21_16,No,Good,6
-35,-0.010681152,Gmouse,activation,3,Oct_21_16,No,Good,6
-30,-0.026550293,Gmouse,activation,3,Oct_21_16,No,Good,6
-25,-0.02166748,Gmouse,activation,3,Oct_21_16,No,Good,6
-20,-0.036315918,Gmouse,activation,3,Oct_21_16,No,Good,6
-15,-0.154724121,Gmouse,activation,3,Oct_21_16,No,Good,6
-10,-0.448608398,Gmouse,activation,3,Oct_21_16,No,Good,6
-5,-0.811157227,Gmouse,activation,3,Oct_21_16,No,Good,6
0,-1.085205078,Gmouse,activation,3,Oct_21_16,No,Good,6
5,-1.199035645,Gmouse,activation,3,Oct_21_16,No,Good,6
10,-1.212158203,Gmouse,activation,3,Oct_21_16,No,Good,6
15,-1.161804199,Gmouse,activation,3,Oct_21_16,No,Good,6
20,-1.091918945,Gmouse,activation,3,Oct_21_16,No,Good,6
25,-0.981750488,Gmouse,activation,3,Oct_21_16,No,Good,6
30,-0.836486816,Gmouse,activation,3,Oct_21_16,No,Good,6
35,-0.771179199,Gmouse,activation,3,Oct_21_16,No,Good,6
40,-0.684814453,Gmouse,activation,3,Oct_21_16,No,Good,6
45,-0.553588867,Gmouse,activation,3,Oct_21_16,No,Good,6
50,-0.39276123,Gmouse,activation,3,Oct_21_16,No,Good,6
55,-0.234375,Gmouse,activation,3,Oct_21_16,No,Good,6
60,-0.101928711,Gmouse,activation,3,Oct_21_16,No,Good,6
65,0.010070801,Gmouse,activation,3,Oct_21_16,No,Good,6
70,0.017700195,Gmouse,activation,3,Oct_21_16,No,Good,6
75,0.011291504,Gmouse,activation,3,Oct_21_16,No,Good,6
80,0.010986328,Gmouse,activation,3,Oct_21_16,No,Good,6
85,0.018615723,Gmouse,activation,3,Oct_21_16,No,Good,6
90,0.02746582,Gmouse,activation,3,Oct_21_16,No,Good,6
-80,-0.030822754,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-75,-0.03326416,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-70,-0.037231445,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-65,-0.010986328,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-60,-0.024414063,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-55,-0.02532959,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-50,-0.020751953,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-45,-0.024719238,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-40,-0.040893555,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-35,-0.034790039,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-30,-0.049133301,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-25,-0.05279541,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-20,-0.07598877,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-15,-0.149841309,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-10,-0.359191895,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-5,-0.613708496,Gmouse,activation,3,Oct_21_16,Yes,Good,6
0,-0.768737793,Gmouse,activation,3,Oct_21_16,Yes,Good,6
5,-0.821533203,Gmouse,activation,3,Oct_21_16,Yes,Good,6
10,-0.820617676,Gmouse,activation,3,Oct_21_16,Yes,Good,6
15,-0.784301758,Gmouse,activation,3,Oct_21_16,Yes,Good,6
20,-0.703430176,Gmouse,activation,3,Oct_21_16,Yes,Good,6
25,-0.628356934,Gmouse,activation,3,Oct_21_16,Yes,Good,6
30,-0.556945801,Gmouse,activation,3,Oct_21_16,Yes,Good,6
35,-0.470275879,Gmouse,activation,3,Oct_21_16,Yes,Good,6
40,-0.434265137,Gmouse,activation,3,Oct_21_16,Yes,Good,6
45,-0.350341797,Gmouse,activation,3,Oct_21_16,Yes,Good,6
50,-0.257873535,Gmouse,activation,3,Oct_21_16,Yes,Good,6
55,-0.148010254,Gmouse,activation,3,Oct_21_16,Yes,Good,6
60,-0.084228516,Gmouse,activation,3,Oct_21_16,Yes,Good,6
65,-0.005493164,Gmouse,activation,3,Oct_21_16,Yes,Good,6
70,-0.015563965,Gmouse,activation,3,Oct_21_16,Yes,Good,6
75,-0.021972656,Gmouse,activation,3,Oct_21_16,Yes,Good,6
80,-0.015563965,Gmouse,activation,3,Oct_21_16,Yes,Good,6
85,-0.01373291,Gmouse,activation,3,Oct_21_16,Yes,Good,6
90,-0.014953613,Gmouse,activation,3,Oct_21_16,Yes,Good,6
-80,-0.028991699,Gmouse,activation,3,Oct_21_16,Late,Good,6
-75,-0.028381348,Gmouse,activation,3,Oct_21_16,Late,Good,6
-70,-0.026855469,Gmouse,activation,3,Oct_21_16,Late,Good,6
-65,-0.015869141,Gmouse,activation,3,Oct_21_16,Late,Good,6
-60,-0.026245117,Gmouse,activation,3,Oct_21_16,Late,Good,6
-55,-0.028686523,Gmouse,activation,3,Oct_21_16,Late,Good,6
-50,-0.020751953,Gmouse,activation,3,Oct_21_16,Late,Good,6
-45,-0.027160645,Gmouse,activation,3,Oct_21_16,Late,Good,6
-40,-0.025939941,Gmouse,activation,3,Oct_21_16,Late,Good,6
-35,-0.044250488,Gmouse,activation,3,Oct_21_16,Late,Good,6
-30,-0.042724609,Gmouse,activation,3,Oct_21_16,Late,Good,6
-25,-0.057067871,Gmouse,activation,3,Oct_21_16,Late,Good,6
-20,-0.075073242,Gmouse,activation,3,Oct_21_16,Late,Good,6
-15,-0.17364502,Gmouse,activation,3,Oct_21_16,Late,Good,6
-10,-0.364990234,Gmouse,activation,3,Oct_21_16,Late,Good,6
-5,-0.598144531,Gmouse,activation,3,Oct_21_16,Late,Good,6
0,-0.758666992,Gmouse,activation,3,Oct_21_16,Late,Good,6
5,-0.82244873,Gmouse,activation,3,Oct_21_16,Late,Good,6
10,-0.842285156,Gmouse,activation,3,Oct_21_16,Late,Good,6
15,-0.797729492,Gmouse,activation,3,Oct_21_16,Late,Good,6
20,-0.742797852,Gmouse,activation,3,Oct_21_16,Late,Good,6
25,-0.662536621,Gmouse,activation,3,Oct_21_16,Late,Good,6
30,-0.61126709,Gmouse,activation,3,Oct_21_16,Late,Good,6
35,-0.532836914,Gmouse,activation,3,Oct_21_16,Late,Good,6
40,-0.465087891,Gmouse,activation,3,Oct_21_16,Late,Good,6
45,-0.400695801,Gmouse,activation,3,Oct_21_16,Late,Good,6
50,-0.342102051,Gmouse,activation,3,Oct_21_16,Late,Good,6
55,-0.233764648,Gmouse,activation,3,Oct_21_16,Late,Good,6
60,-0.141601563,Gmouse,activation,3,Oct_21_16,Late,Good,6
65,-0.023193359,Gmouse,activation,3,Oct_21_16,Late,Good,6
70,-0.019226074,Gmouse,activation,3,Oct_21_16,Late,Good,6
75,-0.01159668,Gmouse,activation,3,Oct_21_16,Late,Good,6
80,-0.017089844,Gmouse,activation,3,Oct_21_16,Late,Good,6
85,-0.007324219,Gmouse,activation,3,Oct_21_16,Late,Good,6
90,0.003051758,Gmouse,activation,3,Oct_21_16,Late,Good,6
-80,-0.009155273,Gmouse,activation,4,Oct_21_16,No,Good,6
-75,-0.015563965,Gmouse,activation,4,Oct_21_16,No,Good,6
-70,-0.016479492,Gmouse,activation,4,Oct_21_16,No,Good,6
-65,-0.021972656,Gmouse,activation,4,Oct_21_16,No,Good,6
-60,-0.007629395,Gmouse,activation,4,Oct_21_16,No,Good,6
-55,-0.021057129,Gmouse,activation,4,Oct_21_16,No,Good,6
-50,-0.013122559,Gmouse,activation,4,Oct_21_16,No,Good,6
-45,-0.020751953,Gmouse,activation,4,Oct_21_16,No,Good,6
-40,-0.010070801,Gmouse,activation,4,Oct_21_16,No,Good,6
-35,0.003967285,Gmouse,activation,4,Oct_21_16,No,Good,6
-30,-0.003356934,Gmouse,activation,4,Oct_21_16,No,Good,6
-25,0.004272461,Gmouse,activation,4,Oct_21_16,No,Good,6
-20,-0.031738281,Gmouse,activation,4,Oct_21_16,No,Good,6
-15,-0.168762207,Gmouse,activation,4,Oct_21_16,No,Good,6
-10,-0.548400879,Gmouse,activation,4,Oct_21_16,No,Good,6
-5,-1.184082031,Gmouse,activation,4,Oct_21_16,No,Good,6
0,-1.524963379,Gmouse,activation,4,Oct_21_16,No,Good,6
5,-1.624755859,Gmouse,activation,4,Oct_21_16,No,Good,6
10,-1.600646973,Gmouse,activation,4,Oct_21_16,No,Good,6
15,-1.54296875,Gmouse,activation,4,Oct_21_16,No,Good,6
20,-1.448364258,Gmouse,activation,4,Oct_21_16,No,Good,6
25,-1.33972168,Gmouse,activation,4,Oct_21_16,No,Good,6
30,-1.233215332,Gmouse,activation,4,Oct_21_16,No,Good,6
35,-1.148986816,Gmouse,activation,4,Oct_21_16,No,Good,6
40,-1.040649414,Gmouse,activation,4,Oct_21_16,No,Good,6
45,-0.930175781,Gmouse,activation,4,Oct_21_16,No,Good,6
50,-0.824584961,Gmouse,activation,4,Oct_21_16,No,Good,6
55,-0.660400391,Gmouse,activation,4,Oct_21_16,No,Good,6
60,-0.546264648,Gmouse,activation,4,Oct_21_16,No,Good,6
65,-0.40435791,Gmouse,activation,4,Oct_21_16,No,Good,6
70,-0.274658203,Gmouse,activation,4,Oct_21_16,No,Good,6
75,-0.145263672,Gmouse,activation,4,Oct_21_16,No,Good,6
80,-0.040893555,Gmouse,activation,4,Oct_21_16,No,Good,6
85,0.036315918,Gmouse,activation,4,Oct_21_16,No,Good,6
90,0.030517578,Gmouse,activation,4,Oct_21_16,No,Good,6
-80,-0.01159668,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-75,-0.023803711,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-70,-0.022583008,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-65,-0.028381348,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-60,-0.018310547,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-55,-0.014343262,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-50,-0.021362305,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-45,-0.032958984,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-40,-0.043640137,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-35,-0.056762695,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-30,-0.079345703,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-25,-0.097045898,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-20,-0.127868652,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-15,-0.208740234,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-10,-0.434875488,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-5,-0.732421875,Gmouse,activation,4,Oct_21_16,Yes,Good,6
0,-0.91217041,Gmouse,activation,4,Oct_21_16,Yes,Good,6
5,-0.971984863,Gmouse,activation,4,Oct_21_16,Yes,Good,6
10,-0.964050293,Gmouse,activation,4,Oct_21_16,Yes,Good,6
15,-0.928955078,Gmouse,activation,4,Oct_21_16,Yes,Good,6
20,-0.86517334,Gmouse,activation,4,Oct_21_16,Yes,Good,6
25,-0.794372559,Gmouse,activation,4,Oct_21_16,Yes,Good,6
30,-0.728759766,Gmouse,activation,4,Oct_21_16,Yes,Good,6
35,-0.66986084,Gmouse,activation,4,Oct_21_16,Yes,Good,6
40,-0.597229004,Gmouse,activation,4,Oct_21_16,Yes,Good,6
45,-0.539550781,Gmouse,activation,4,Oct_21_16,Yes,Good,6
50,-0.474243164,Gmouse,activation,4,Oct_21_16,Yes,Good,6
55,-0.390319824,Gmouse,activation,4,Oct_21_16,Yes,Good,6
60,-0.335693359,Gmouse,activation,4,Oct_21_16,Yes,Good,6
65,-0.245666504,Gmouse,activation,4,Oct_21_16,Yes,Good,6
70,-0.155639648,Gmouse,activation,4,Oct_21_16,Yes,Good,6
75,-0.081481934,Gmouse,activation,4,Oct_21_16,Yes,Good,6
80,-0.042724609,Gmouse,activation,4,Oct_21_16,Yes,Good,6
85,0.016479492,Gmouse,activation,4,Oct_21_16,Yes,Good,6
90,0.017089844,Gmouse,activation,4,Oct_21_16,Yes,Good,6
-80,-0.017700195,Gmouse,activation,4,Oct_21_16,Late,Good,6
-75,-0.02166748,Gmouse,activation,4,Oct_21_16,Late,Good,6
-70,-0.018005371,Gmouse,activation,4,Oct_21_16,Late,Good,6
-65,-0.024414063,Gmouse,activation,4,Oct_21_16,Late,Good,6
-60,-0.023498535,Gmouse,activation,4,Oct_21_16,Late,Good,6
-55,-0.024414063,Gmouse,activation,4,Oct_21_16,Late,Good,6
-50,-0.02166748,Gmouse,activation,4,Oct_21_16,Late,Good,6
-45,-0.03692627,Gmouse,activation,4,Oct_21_16,Late,Good,6
-40,-0.0390625,Gmouse,activation,4,Oct_21_16,Late,Good,6
-35,-0.04699707,Gmouse,activation,4,Oct_21_16,Late,Good,6
-30,-0.063171387,Gmouse,activation,4,Oct_21_16,Late,Good,6
-25,-0.081787109,Gmouse,activation,4,Oct_21_16,Late,Good,6
-20,-0.12298584,Gmouse,activation,4,Oct_21_16,Late,Good,6
-15,-0.247802734,Gmouse,activation,4,Oct_21_16,Late,Good,6
-10,-0.536499023,Gmouse,activation,4,Oct_21_16,Late,Good,6
-5,-0.845031738,Gmouse,activation,4,Oct_21_16,Late,Good,6
0,-1.021728516,Gmouse,activation,4,Oct_21_16,Late,Good,6
5,-1.096191406,Gmouse,activation,4,Oct_21_16,Late,Good,6
10,-1.06048584,Gmouse,activation,4,Oct_21_16,Late,Good,6
15,-1.023254395,Gmouse,activation,4,Oct_21_16,Late,Good,6
20,-0.952758789,Gmouse,activation,4,Oct_21_16,Late,Good,6
25,-0.877685547,Gmouse,activation,4,Oct_21_16,Late,Good,6
30,-0.799560547,Gmouse,activation,4,Oct_21_16,Late,Good,6
35,-0.72479248,Gmouse,activation,4,Oct_21_16,Late,Good,6
40,-0.654602051,Gmouse,activation,4,Oct_21_16,Late,Good,6
45,-0.581054688,Gmouse,activation,4,Oct_21_16,Late,Good,6
50,-0.522155762,Gmouse,activation,4,Oct_21_16,Late,Good,6
55,-0.405273438,Gmouse,activation,4,Oct_21_16,Late,Good,6
60,-0.310974121,Gmouse,activation,4,Oct_21_16,Late,Good,6
65,-0.210571289,Gmouse,activation,4,Oct_21_16,Late,Good,6
70,-0.133056641,Gmouse,activation,4,Oct_21_16,Late,Good,6
75,-0.034790039,Gmouse,activation,4,Oct_21_16,Late,Good,6
80,-0.019226074,Gmouse,activation,4,Oct_21_16,Late,Good,6
85,0.000610352,Gmouse,activation,4,Oct_21_16,Late,Good,6
90,-0.001220703,Gmouse,activation,4,Oct_21_16,Late,Good,6
-80,-0.015258789,Mouse,activation,2,Oct_21_16,No,Good,6
-75,-0.018310547,Mouse,activation,2,Oct_21_16,No,Good,6
-70,-0.022277832,Mouse,activation,2,Oct_21_16,No,Good,6
-65,-0.01739502,Mouse,activation,2,Oct_21_16,No,Good,6
-60,-0.008239746,Mouse,activation,2,Oct_21_16,No,Good,6
-55,-0.019836426,Mouse,activation,2,Oct_21_16,No,Good,6
-50,-0.018920898,Mouse,activation,2,Oct_21_16,No,Good,6
-45,-0.006408691,Mouse,activation,2,Oct_21_16,No,Good,6
-40,-0.022888184,Mouse,activation,2,Oct_21_16,No,Good,6
-35,-0.020751953,Mouse,activation,2,Oct_21_16,No,Good,6
-30,-0.006103516,Mouse,activation,2,Oct_21_16,No,Good,6
-25,-0.023193359,Mouse,activation,2,Oct_21_16,No,Good,6
-20,-0.049438477,Mouse,activation,2,Oct_21_16,No,Good,6
-15,-0.153808594,Mouse,activation,2,Oct_21_16,No,Good,6
-10,-0.458984375,Mouse,activation,2,Oct_21_16,No,Good,6
-5,-0.840148926,Mouse,activation,2,Oct_21_16,No,Good,6
0,-1.062011719,Mouse,activation,2,Oct_21_16,No,Good,6
5,-1.170654297,Mouse,activation,2,Oct_21_16,No,Good,6
10,-1.147155762,Mouse,activation,2,Oct_21_16,No,Good,6
15,-1.111450195,Mouse,activation,2,Oct_21_16,No,Good,6
20,-1.087036133,Mouse,activation,2,Oct_21_16,No,Good,6
25,-1.020202637,Mouse,activation,2,Oct_21_16,No,Good,6
30,-0.956115723,Mouse,activation,2,Oct_21_16,No,Good,6
35,-0.909118652,Mouse,activation,2,Oct_21_16,No,Good,6
40,-0.845031738,Mouse,activation,2,Oct_21_16,No,Good,6
45,-0.814819336,Mouse,activation,2,Oct_21_16,No,Good,6
50,-0.748596191,Mouse,activation,2,Oct_21_16,No,Good,6
55,-0.703125,Mouse,activation,2,Oct_21_16,No,Good,6
60,-0.65032959,Mouse,activation,2,Oct_21_16,No,Good,6
65,-0.603942871,Mouse,activation,2,Oct_21_16,No,Good,6
70,-0.548400879,Mouse,activation,2,Oct_21_16,No,Good,6
75,-0.521850586,Mouse,activation,2,Oct_21_16,No,Good,6
80,-0.453796387,Mouse,activation,2,Oct_21_16,No,Good,6
85,-0.399780273,Mouse,activation,2,Oct_21_16,No,Good,6
90,-0.355529785,Mouse,activation,2,Oct_21_16,No,Good,6
-80,-0.015258789,Mouse,activation,2,Oct_21_16,Yes,Good,6
-75,-0.018310547,Mouse,activation,2,Oct_21_16,Yes,Good,6
-70,-0.022277832,Mouse,activation,2,Oct_21_16,Yes,Good,6
-65,-0.01739502,Mouse,activation,2,Oct_21_16,Yes,Good,6
-60,-0.008239746,Mouse,activation,2,Oct_21_16,Yes,Good,6
-55,-0.019836426,Mouse,activation,2,Oct_21_16,Yes,Good,6
-50,-0.018920898,Mouse,activation,2,Oct_21_16,Yes,Good,6
-45,-0.006408691,Mouse,activation,2,Oct_21_16,Yes,Good,6
-40,-0.022888184,Mouse,activation,2,Oct_21_16,Yes,Good,6
-35,-0.020751953,Mouse,activation,2,Oct_21_16,Yes,Good,6
-30,-0.006103516,Mouse,activation,2,Oct_21_16,Yes,Good,6
-25,-0.023193359,Mouse,activation,2,Oct_21_16,Yes,Good,6
-20,-0.049438477,Mouse,activation,2,Oct_21_16,Yes,Good,6
-15,-0.153808594,Mouse,activation,2,Oct_21_16,Yes,Good,6
-10,-0.458984375,Mouse,activation,2,Oct_21_16,Yes,Good,6
-5,-0.840148926,Mouse,activation,2,Oct_21_16,Yes,Good,6
0,-1.062011719,Mouse,activation,2,Oct_21_16,Yes,Good,6
5,-1.170654297,Mouse,activation,2,Oct_21_16,Yes,Good,6
10,-1.147155762,Mouse,activation,2,Oct_21_16,Yes,Good,6
15,-1.111450195,Mouse,activation,2,Oct_21_16,Yes,Good,6
20,-1.087036133,Mouse,activation,2,Oct_21_16,Yes,Good,6
25,-1.020202637,Mouse,activation,2,Oct_21_16,Yes,Good,6
30,-0.956115723,Mouse,activation,2,Oct_21_16,Yes,Good,6
35,-0.909118652,Mouse,activation,2,Oct_21_16,Yes,Good,6
40,-0.845031738,Mouse,activation,2,Oct_21_16,Yes,Good,6
45,-0.814819336,Mouse,activation,2,Oct_21_16,Yes,Good,6
50,-0.748596191,Mouse,activation,2,Oct_21_16,Yes,Good,6
55,-0.703125,Mouse,activation,2,Oct_21_16,Yes,Good,6
60,-0.65032959,Mouse,activation,2,Oct_21_16,Yes,Good,6
65,-0.603942871,Mouse,activation,2,Oct_21_16,Yes,Good,6
70,-0.573120117,Mouse,activation,2,Oct_21_16,Yes,Good,6
75,-0.546569824,Mouse,activation,2,Oct_21_16,Yes,Good,6
80,-0.50201416,Mouse,activation,2,Oct_21_16,Yes,Good,6
85,-0.458374023,Mouse,activation,2,Oct_21_16,Yes,Good,6
90,-0.417480469,Mouse,activation,2,Oct_21_16,Yes,Good,6
-80,-0.028076172,Mouse,activation,2,Oct_21_16,Late,Good,6
-75,-0.024414063,Mouse,activation,2,Oct_21_16,Late,Good,6
-70,-0.025939941,Mouse,activation,2,Oct_21_16,Late,Good,6
-65,-0.024108887,Mouse,activation,2,Oct_21_16,Late,Good,6
-60,-0.013427734,Mouse,activation,2,Oct_21_16,Late,Good,6
-55,-0.015563965,Mouse,activation,2,Oct_21_16,Late,Good,6
-50,-0.030822754,Mouse,activation,2,Oct_21_16,Late,Good,6
-45,-0.022888184,Mouse,activation,2,Oct_21_16,Late,Good,6
-40,-0.026855469,Mouse,activation,2,Oct_21_16,Late,Good,6
-35,-0.036010742,Mouse,activation,2,Oct_21_16,Late,Good,6
-30,-0.038452148,Mouse,activation,2,Oct_21_16,Late,Good,6
-25,-0.049743652,Mouse,activation,2,Oct_21_16,Late,Good,6
-20,-0.067749023,Mouse,activation,2,Oct_21_16,Late,Good,6
