Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set
5,-2.415466309,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
10,-2.288513184,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
15,-2.145690918,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
20,-2.047729492,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
25,-1.907958984,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
30,-1.771240234,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
35,-1.660461426,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
40,-1.529541016,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
45,-1.412353516,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
50,-1.303405762,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
55,-1.207885742,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
60,-1.130981445,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
65,-1.041564941,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
70,-0.953674316,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
75,-0.901489258,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
80,-0.821838379,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
85,-0.752258301,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
90,-0.688781738,DiDiiiNC,activation,5,Sept_07_17,Late,Good,
-80,-0.027770996,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-75,-0.040893555,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-70,-0.040893555,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-65,-0.030517578,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-60,-0.04119873,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-55,-0.04699707,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-50,-0.024414063,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-45,-0.023193359,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-40,-0.026245117,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-35,-0.082397461,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-30,-0.046691895,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-25,-0.068054199,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-20,-0.198364258,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-15,-1.689453125,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-10,-2.036437988,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-5,-2.206726074,DiDiiiNC,activation,1,Sept_13_17,No,Good,
0,-2.25189209,DiDiiiNC,activation,1,Sept_13_17,No,Good,
5,-2.230224609,DiDiiiNC,activation,1,Sept_13_17,No,Good,
10,-2.231445313,DiDiiiNC,activation,1,Sept_13_17,No,Good,
15,-2.138061523,DiDiiiNC,activation,1,Sept_13_17,No,Good,
20,-2.062683105,DiDiiiNC,activation,1,Sept_13_17,No,Good,
25,-1.984863281,DiDiiiNC,activation,1,Sept_13_17,No,Good,
30,-1.878051758,DiDiiiNC,activation,1,Sept_13_17,No,Good,
35,-1.821289063,DiDiiiNC,activation,1,Sept_13_17,No,Good,
40,-1.745605469,DiDiiiNC,activation,1,Sept_13_17,No,Good,
45,-1.666870117,DiDiiiNC,activation,1,Sept_13_17,No,Good,
50,-1.595458984,DiDiiiNC,activation,1,Sept_13_17,No,Good,
55,-1.530761719,DiDiiiNC,activation,1,Sept_13_17,No,Good,
60,-1.478881836,DiDiiiNC,activation,1,Sept_13_17,No,Good,
65,-1.383056641,DiDiiiNC,activation,1,Sept_13_17,No,Good,
70,-1.324768066,DiDiiiNC,activation,1,Sept_13_17,No,Good,
75,-1.291809082,DiDiiiNC,activation,1,Sept_13_17,No,Good,
80,-1.187133789,DiDiiiNC,activation,1,Sept_13_17,No,Good,
85,-1.135559082,DiDiiiNC,activation,1,Sept_13_17,No,Good,
90,-1.071777344,DiDiiiNC,activation,1,Sept_13_17,No,Good,
-80,-0.037841797,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-75,-0.022888184,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-70,-0.032958984,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-65,-0.071105957,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-60,-0.045471191,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-55,-0.060424805,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-50,-0.059509277,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-45,-0.114440918,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-40,-0.194702148,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-35,-0.287780762,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-30,-0.379638672,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-25,-0.513916016,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-20,-1.740722656,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-15,-1.974487305,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-10,-2.120666504,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-5,-2.220153809,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
0,-2.236022949,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
5,-2.16003418,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
10,-2.105712891,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
15,-2.061462402,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
20,-1.918334961,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
25,-1.875,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
30,-1.782226563,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
35,-1.715698242,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
40,-1.596069336,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
45,-1.53137207,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
50,-1.456298828,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
55,-1.333312988,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
60,-1.31652832,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
65,-1.229248047,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
70,-1.163635254,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
75,-1.094665527,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
80,-1.047363281,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
85,-0.966186523,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
90,-0.89630127,DiDiiiNC,activation,1,Sept_13_17,Yes,Good,
-80,-0.038757324,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-75,-0.039367676,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-70,-0.049133301,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-65,-0.063171387,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-60,-0.072021484,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-55,-0.098876953,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-50,-0.157470703,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-45,-0.282897949,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-40,-0.427856445,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-35,-0.543823242,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-30,-0.702819824,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-25,-0.999755859,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-20,-1.372375488,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-15,-1.549987793,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-10,-1.623535156,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-5,-1.72668457,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
0,-1.731262207,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
5,-1.734924316,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
10,-1.658325195,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
15,-1.657104492,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
20,-1.581726074,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
25,-1.457519531,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
30,-1.391296387,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
35,-1.346435547,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
40,-1.253356934,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
45,-1.174926758,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
50,-1.155395508,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
55,-1.03302002,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
60,-0.95916748,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
65,-0.879516602,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
70,-0.871887207,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
75,-0.764770508,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
80,-0.694885254,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
85,-0.618896484,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
90,-0.549316406,DiDiiiNC,activation,1,Sept_13_17,Late,Good,
-80,-0.033874512,Diii,activation,1,Sept_13_17,No,Good,
-75,-0.01953125,Diii,activation,1,Sept_13_17,No,Good,
-70,-0.034179688,Diii,activation,1,Sept_13_17,No,Good,
-65,-0.018615723,Diii,activation,1,Sept_13_17,No,Good,
-60,-0.020446777,Diii,activation,1,Sept_13_17,No,Good,
-55,-0.040893555,Diii,activation,1,Sept_13_17,No,Good,
-50,-0.028381348,Diii,activation,1,Sept_13_17,No,Good,
-45,0.000610352,Diii,activation,1,Sept_13_17,No,Good,
-40,-0.028381348,Diii,activation,1,Sept_13_17,No,Good,
-35,-0.029602051,Diii,activation,1,Sept_13_17,No,Good,
-30,-0.031433105,Diii,activation,1,Sept_13_17,No,Good,
-25,-0.062561035,Diii,activation,1,Sept_13_17,No,Good,
-20,-1.691589355,Diii,activation,1,Sept_13_17,No,Good,
-15,-2.045898438,Diii,activation,1,Sept_13_17,No,Good,
-10,-2.231140137,Diii,activation,1,Sept_13_17,No,Good,
-5,-2.342834473,Diii,activation,1,Sept_13_17,No,Good,
0,-2.373352051,Diii,activation,1,Sept_13_17,No,Good,
5,-2.363891602,Diii,activation,1,Sept_13_17,No,Good,
10,-2.313232422,Diii,activation,1,Sept_13_17,No,Good,
15,-2.218017578,Diii,activation,1,Sept_13_17,No,Good,
20,-2.14050293,Diii,activation,1,Sept_13_17,No,Good,
25,-2.023925781,Diii,activation,1,Sept_13_17,No,Good,
30,-1.93939209,Diii,activation,1,Sept_13_17,No,Good,
35,-1.819152832,Diii,activation,1,Sept_13_17,No,Good,
40,-1.736755371,Diii,activation,1,Sept_13_17,No,Good,
45,-1.665344238,Diii,activation,1,Sept_13_17,No,Good,
50,-1.536560059,Diii,activation,1,Sept_13_17,No,Good,
55,-1.413269043,Diii,activation,1,Sept_13_17,No,Good,
60,-1.290283203,Diii,activation,1,Sept_13_17,No,Good,
65,-1.195068359,Diii,activation,1,Sept_13_17,No,Good,
70,-1.02935791,Diii,activation,1,Sept_13_17,No,Good,
75,-0.908508301,Diii,activation,1,Sept_13_17,No,Good,
80,-0.819091797,Diii,activation,1,Sept_13_17,No,Good,
85,-0.709838867,Diii,activation,1,Sept_13_17,No,Good,
90,-0.615539551,Diii,activation,1,Sept_13_17,No,Good,
-80,-0.046081543,Diii,activation,1,Sept_13_17,Yes,Good,
-75,-0.051879883,Diii,activation,1,Sept_13_17,Yes,Good,
-70,-0.053710938,Diii,activation,1,Sept_13_17,Yes,Good,
-65,-0.030822754,Diii,activation,1,Sept_13_17,Yes,Good,
-60,-0.075378418,Diii,activation,1,Sept_13_17,Yes,Good,
-55,-0.037841797,Diii,activation,1,Sept_13_17,Yes,Good,
-50,-0.094909668,Diii,activation,1,Sept_13_17,Yes,Good,
-45,-0.16784668,Diii,activation,1,Sept_13_17,Yes,Good,
-40,-0.291137695,Diii,activation,1,Sept_13_17,Yes,Good,
-35,-0.438842773,Diii,activation,1,Sept_13_17,Yes,Good,
-30,-1.421508789,Diii,activation,1,Sept_13_17,Yes,Good,
-25,-1.998291016,Diii,activation,1,Sept_13_17,Yes,Good,
-20,-2.306213379,Diii,activation,1,Sept_13_17,Yes,Good,
-15,-2.48840332,Diii,activation,1,Sept_13_17,Yes,Good,
-10,-2.629089355,Diii,activation,1,Sept_13_17,Yes,Good,
-5,-2.680664063,Diii,activation,1,Sept_13_17,Yes,Good,
0,-2.673950195,Diii,activation,1,Sept_13_17,Yes,Good,
5,-2.563171387,Diii,activation,1,Sept_13_17,Yes,Good,
10,-2.488708496,Diii,activation,1,Sept_13_17,Yes,Good,
15,-2.322998047,Diii,activation,1,Sept_13_17,Yes,Good,
20,-2.207336426,Diii,activation,1,Sept_13_17,Yes,Good,
25,-2.073974609,Diii,activation,1,Sept_13_17,Yes,Good,
30,-1.969299316,Diii,activation,1,Sept_13_17,Yes,Good,
35,-1.789245605,Diii,activation,1,Sept_13_17,Yes,Good,
40,-1.702880859,Diii,activation,1,Sept_13_17,Yes,Good,
45,-1.530761719,Diii,activation,1,Sept_13_17,Yes,Good,
50,-1.426086426,Diii,activation,1,Sept_13_17,Yes,Good,
55,-1.272583008,Diii,activation,1,Sept_13_17,Yes,Good,
60,-1.161499023,Diii,activation,1,Sept_13_17,Yes,Good,
65,-1.020202637,Diii,activation,1,Sept_13_17,Yes,Good,
70,-0.860595703,Diii,activation,1,Sept_13_17,Yes,Good,
75,-0.770263672,Diii,activation,1,Sept_13_17,Yes,Good,
80,-0.693664551,Diii,activation,1,Sept_13_17,Yes,Good,
85,-0.563659668,Diii,activation,1,Sept_13_17,Yes,Good,
90,-0.454406738,Diii,activation,1,Sept_13_17,Yes,Good,
-80,-0.035095215,Diii,activation,1,Sept_13_17,Late,Good,
-75,-0.0390625,Diii,activation,1,Sept_13_17,Late,Good,
-70,-0.031738281,Diii,activation,1,Sept_13_17,Late,Good,
-65,-0.036621094,Diii,activation,1,Sept_13_17,Late,Good,
-60,-0.058288574,Diii,activation,1,Sept_13_17,Late,Good,
-55,-0.085144043,Diii,activation,1,Sept_13_17,Late,Good,
-50,-0.169067383,Diii,activation,1,Sept_13_17,Late,Good,
-45,-0.333862305,Diii,activation,1,Sept_13_17,Late,Good,
-40,-0.50201416,Diii,activation,1,Sept_13_17,Late,Good,
-35,-0.697631836,Diii,activation,1,Sept_13_17,Late,Good,
-30,-1.581420898,Diii,activation,1,Sept_13_17,Late,Good,
-25,-1.927490234,Diii,activation,1,Sept_13_17,Late,Good,
-20,-2.110595703,Diii,activation,1,Sept_13_17,Late,Good,
-15,-2.223815918,Diii,activation,1,Sept_13_17,Late,Good,
-10,-2.254943848,Diii,activation,1,Sept_13_17,Late,Good,
-5,-2.263183594,Diii,activation,1,Sept_13_17,Late,Good,
0,-2.219238281,Diii,activation,1,Sept_13_17,Late,Good,
5,-2.106933594,Diii,activation,1,Sept_13_17,Late,Good,
10,-2.024841309,Diii,activation,1,Sept_13_17,Late,Good,
15,-1.897583008,Diii,activation,1,Sept_13_17,Late,Good,
20,-1.823120117,Diii,activation,1,Sept_13_17,Late,Good,
25,-1.681213379,Diii,activation,1,Sept_13_17,Late,Good,
30,-1.571350098,Diii,activation,1,Sept_13_17,Late,Good,
35,-1.460876465,Diii,activation,1,Sept_13_17,Late,Good,
40,-1.386108398,Diii,activation,1,Sept_13_17,Late,Good,
45,-1.285400391,Diii,activation,1,Sept_13_17,Late,Good,
50,-1.137390137,Diii,activation,1,Sept_13_17,Late,Good,
55,-0.99822998,Diii,activation,1,Sept_13_17,Late,Good,
60,-0.870361328,Diii,activation,1,Sept_13_17,Late,Good,
65,-0.766601563,Diii,activation,1,Sept_13_17,Late,Good,
70,-0.670166016,Diii,activation,1,Sept_13_17,Late,Good,
75,-0.563964844,Diii,activation,1,Sept_13_17,Late,Good,
80,-0.460510254,Diii,activation,1,Sept_13_17,Late,Good,
85,-0.35736084,Diii,activation,1,Sept_13_17,Late,Good,
90,-0.304870605,Diii,activation,1,Sept_13_17,Late,Good,
-80,-0.01159668,Gmouse,activation,1,Sept_13_17,No,Good,
-75,-0.022583008,Gmouse,activation,1,Sept_13_17,No,Good,
-70,-0.008544922,Gmouse,activation,1,Sept_13_17,No,Good,
-65,-0.007629395,Gmouse,activation,1,Sept_13_17,No,Good,
-60,-0.010986328,Gmouse,activation,1,Sept_13_17,No,Good,
-55,-0.021057129,Gmouse,activation,1,Sept_13_17,No,Good,
-50,-0.009765625,Gmouse,activation,1,Sept_13_17,No,Good,
-45,-0.035400391,Gmouse,activation,1,Sept_13_17,No,Good,
-40,-0.028076172,Gmouse,activation,1,Sept_13_17,No,Good,
-35,-0.01953125,Gmouse,activation,1,Sept_13_17,No,Good,
-30,-0.024414063,Gmouse,activation,1,Sept_13_17,No,Good,
-25,-0.036621094,Gmouse,activation,1,Sept_13_17,No,Good,
-20,-0.093383789,Gmouse,activation,1,Sept_13_17,No,Good,
-15,-0.251464844,Gmouse,activation,1,Sept_13_17,No,Good,
-10,-0.678710938,Gmouse,activation,1,Sept_13_17,No,Good,
-5,-1.149902344,Gmouse,activation,1,Sept_13_17,No,Good,
0,-1.380615234,Gmouse,activation,1,Sept_13_17,No,Good,
5,-1.44744873,Gmouse,activation,1,Sept_13_17,No,Good,
10,-1.48651123,Gmouse,activation,1,Sept_13_17,No,Good,
15,-1.453857422,Gmouse,activation,1,Sept_13_17,No,Good,
20,-1.420593262,Gmouse,activation,1,Sept_13_17,No,Good,
25,-1.397399902,Gmouse,activation,1,Sept_13_17,No,Good,
30,-1.366577148,Gmouse,activation,1,Sept_13_17,No,Good,
35,-1.326904297,Gmouse,activation,1,Sept_13_17,No,Good,
40,-1.282958984,Gmouse,activation,1,Sept_13_17,No,Good,
45,-1.21887207,Gmouse,activation,1,Sept_13_17,No,Good,
50,-1.198120117,Gmouse,activation,1,Sept_13_17,No,Good,
55,-1.138000488,Gmouse,activation,1,Sept_13_17,No,Good,
60,-1.096191406,Gmouse,activation,1,Sept_13_17,No,Good,
65,-1.022949219,Gmouse,activation,1,Sept_13_17,No,Good,
70,-0.95703125,Gmouse,activation,1,Sept_13_17,No,Good,
75,-0.874023438,Gmouse,activation,1,Sept_13_17,No,Good,
80,-0.804443359,Gmouse,activation,1,Sept_13_17,No,Good,
85,-0.746459961,Gmouse,activation,1,Sept_13_17,No,Good,
90,-0.699157715,Gmouse,activation,1,Sept_13_17,No,Good,
-80,-0.018920898,Gmouse,activation,1,Sept_13_17,Yes,Good,
-75,-0.01739502,Gmouse,activation,1,Sept_13_17,Yes,Good,
-70,-0.018310547,Gmouse,activation,1,Sept_13_17,Yes,Good,
-65,-0.011901855,Gmouse,activation,1,Sept_13_17,Yes,Good,
-60,-0.017700195,Gmouse,activation,1,Sept_13_17,Yes,Good,
-55,-0.021362305,Gmouse,activation,1,Sept_13_17,Yes,Good,
-50,-0.035095215,Gmouse,activation,1,Sept_13_17,Yes,Good,
-45,-0.065917969,Gmouse,activation,1,Sept_13_17,Yes,Good,
-40,-0.104370117,Gmouse,activation,1,Sept_13_17,Yes,Good,
-35,-0.140075684,Gmouse,activation,1,Sept_13_17,Yes,Good,
-30,-0.167541504,Gmouse,activation,1,Sept_13_17,Yes,Good,
-25,-0.194091797,Gmouse,activation,1,Sept_13_17,Yes,Good,
-20,-0.255432129,Gmouse,activation,1,Sept_13_17,Yes,Good,
-15,-0.385437012,Gmouse,activation,1,Sept_13_17,Yes,Good,
-10,-0.659179688,Gmouse,activation,1,Sept_13_17,Yes,Good,
-5,-0.866699219,Gmouse,activation,1,Sept_13_17,Yes,Good,
0,-0.920410156,Gmouse,activation,1,Sept_13_17,Yes,Good,
5,-0.933837891,Gmouse,activation,1,Sept_13_17,Yes,Good,
10,-0.930480957,Gmouse,activation,1,Sept_13_17,Yes,Good,
15,-0.883789063,Gmouse,activation,1,Sept_13_17,Yes,Good,
20,-0.824584961,Gmouse,activation,1,Sept_13_17,Yes,Good,
25,-0.779724121,Gmouse,activation,1,Sept_13_17,Yes,Good,
30,-0.733947754,Gmouse,activation,1,Sept_13_17,Yes,Good,
35,-0.712280273,Gmouse,activation,1,Sept_13_17,Yes,Good,
40,-0.697021484,Gmouse,activation,1,Sept_13_17,Yes,Good,
45,-0.664367676,Gmouse,activation,1,Sept_13_17,Yes,Good,
50,-0.672912598,Gmouse,activation,1,Sept_13_17,Yes,Good,
55,-0.647888184,Gmouse,activation,1,Sept_13_17,Yes,Good,
60,-0.628967285,Gmouse,activation,1,Sept_13_17,Yes,Good,
65,-0.609130859,Gmouse,activation,1,Sept_13_17,Yes,Good,
70,-0.558776855,Gmouse,activation,1,Sept_13_17,Yes,Good,
75,-0.536804199,Gmouse,activation,1,Sept_13_17,Yes,Good,
80,-0.475463867,Gmouse,activation,1,Sept_13_17,Yes,Good,
85,-0.454101563,Gmouse,activation,1,Sept_13_17,Yes,Good,
90,-0.428771973,Gmouse,activation,1,Sept_13_17,Yes,Good,
-80,-0.02746582,Gmouse,activation,1,Sept_13_17,Late,Good,
-75,-0.020446777,Gmouse,activation,1,Sept_13_17,Late,Good,
-70,-0.006713867,Gmouse,activation,1,Sept_13_17,Late,Good,
-65,-0.013427734,Gmouse,activation,1,Sept_13_17,Late,Good,
-60,-0.028076172,Gmouse,activation,1,Sept_13_17,Late,Good,
-55,-0.013427734,Gmouse,activation,1,Sept_13_17,Late,Good,
-50,-0.039672852,Gmouse,activation,1,Sept_13_17,Late,Good,
-45,-0.058898926,Gmouse,activation,1,Sept_13_17,Late,Good,
-40,-0.100097656,Gmouse,activation,1,Sept_13_17,Late,Good,
-35,-0.139770508,Gmouse,activation,1,Sept_13_17,Late,Good,
-30,-0.166625977,Gmouse,activation,1,Sept_13_17,Late,Good,
-25,-0.216064453,Gmouse,activation,1,Sept_13_17,Late,Good,
-20,-0.266418457,Gmouse,activation,1,Sept_13_17,Late,Good,
-15,-0.400390625,Gmouse,activation,1,Sept_13_17,Late,Good,
-10,-0.655212402,Gmouse,activation,1,Sept_13_17,Late,Good,
-5,-0.809936523,Gmouse,activation,1,Sept_13_17,Late,Good,
0,-0.887451172,Gmouse,activation,1,Sept_13_17,Late,Good,
5,-0.89630127,Gmouse,activation,1,Sept_13_17,Late,Good,
10,-0.892944336,Gmouse,activation,1,Sept_13_17,Late,Good,
15,-0.888671875,Gmouse,activation,1,Sept_13_17,Late,Good,
20,-0.835876465,Gmouse,activation,1,Sept_13_17,Late,Good,
25,-0.801391602,Gmouse,activation,1,Sept_13_17,Late,Good,
30,-0.771179199,Gmouse,activation,1,Sept_13_17,Late,Good,
35,-0.734558105,Gmouse,activation,1,Sept_13_17,Late,Good,
40,-0.711364746,Gmouse,activation,1,Sept_13_17,Late,Good,
45,-0.668029785,Gmouse,activation,1,Sept_13_17,Late,Good,
50,-0.641174316,Gmouse,activation,1,Sept_13_17,Late,Good,
55,-0.592041016,Gmouse,activation,1,Sept_13_17,Late,Good,
60,-0.540771484,Gmouse,activation,1,Sept_13_17,Late,Good,
65,-0.485534668,Gmouse,activation,1,Sept_13_17,Late,Good,
70,-0.431213379,Gmouse,activation,1,Sept_13_17,Late,Good,
75,-0.389099121,Gmouse,activation,1,Sept_13_17,Late,Good,
80,-0.353393555,Gmouse,activation,1,Sept_13_17,Late,Good,
85,-0.309448242,Gmouse,activation,1,Sept_13_17,Late,Good,
90,-0.28717041,Gmouse,activation,1,Sept_13_17,Late,Good,
-80,-0.024108887,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-75,-0.011901855,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-70,-0.018920898,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-65,-0.009765625,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-60,-0.01953125,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-55,-0.014038086,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-50,0.001525879,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-45,-0.003051758,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-40,0,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-35,-0.012207031,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-30,-0.022583008,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-25,-0.089416504,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-20,-1.45324707,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-15,-3.296813965,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-10,-3.701782227,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-5,-3.775634766,DiDiiiNC,activation,2,Sept_13_17,No,Good,
0,-3.713989258,DiDiiiNC,activation,2,Sept_13_17,No,Good,
5,-3.58001709,DiDiiiNC,activation,2,Sept_13_17,No,Good,
10,-3.424987793,DiDiiiNC,activation,2,Sept_13_17,No,Good,
15,-3.257141113,DiDiiiNC,activation,2,Sept_13_17,No,Good,
20,-3.114318848,DiDiiiNC,activation,2,Sept_13_17,No,Good,
25,-2.95135498,DiDiiiNC,activation,2,Sept_13_17,No,Good,
30,-2.798461914,DiDiiiNC,activation,2,Sept_13_17,No,Good,
35,-2.655944824,DiDiiiNC,activation,2,Sept_13_17,No,Good,
40,-2.50793457,DiDiiiNC,activation,2,Sept_13_17,No,Good,
45,-2.381896973,DiDiiiNC,activation,2,Sept_13_17,No,Good,
50,-2.272033691,DiDiiiNC,activation,2,Sept_13_17,No,Good,
55,-2.155761719,DiDiiiNC,activation,2,Sept_13_17,No,Good,
60,-2.038269043,DiDiiiNC,activation,2,Sept_13_17,No,Good,
65,-1.889648438,DiDiiiNC,activation,2,Sept_13_17,No,Good,
70,-1.763916016,DiDiiiNC,activation,2,Sept_13_17,No,Good,
75,-1.637268066,DiDiiiNC,activation,2,Sept_13_17,No,Good,
80,-1.513977051,DiDiiiNC,activation,2,Sept_13_17,No,Good,
85,-1.405334473,DiDiiiNC,activation,2,Sept_13_17,No,Good,
90,-1.320800781,DiDiiiNC,activation,2,Sept_13_17,No,Good,
-80,-0.018615723,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-75,-0.012512207,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-70,-0.01739502,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-65,-0.008544922,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-60,-0.012207031,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-55,-0.026855469,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-50,-0.032043457,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-45,-0.062561035,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-40,-0.091552734,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-35,-0.14465332,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-30,-0.208435059,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-25,-0.378723145,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-20,-1.882629395,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-15,-2.324829102,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-10,-2.426452637,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
-5,-2.41973877,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
0,-2.341918945,DiDiiiNC,activation,2,Sept_13_17,Yes,Good,
