Voltage,Current,Species,Recording,replicate,Date,Venom,Set
-35,-0.058898926,DiDiiiNC,activation,3,Dec_31_17,Late,40
-30,-0.084533691,DiDiiiNC,activation,3,Dec_31_17,Late,40
-25,-0.138549805,DiDiiiNC,activation,3,Dec_31_17,Late,40
-20,-0.185241699,DiDiiiNC,activation,3,Dec_31_17,Late,40
-15,-0.350341797,DiDiiiNC,activation,3,Dec_31_17,Late,40
-10,-0.798034668,DiDiiiNC,activation,3,Dec_31_17,Late,40
-5,-1.23260498,DiDiiiNC,activation,3,Dec_31_17,Late,40
0,-1.453857422,DiDiiiNC,activation,3,Dec_31_17,Late,40
5,-1.495056152,DiDiiiNC,activation,3,Dec_31_17,Late,40
10,-1.454467773,DiDiiiNC,activation,3,Dec_31_17,Late,40
15,-1.370849609,DiDiiiNC,activation,3,Dec_31_17,Late,40
20,-1.297302246,DiDiiiNC,activation,3,Dec_31_17,Late,40
25,-1.179504395,DiDiiiNC,activation,3,Dec_31_17,Late,40
30,-1.092834473,DiDiiiNC,activation,3,Dec_31_17,Late,40
35,-0.964355469,DiDiiiNC,activation,3,Dec_31_17,Late,40
40,-0.857543945,DiDiiiNC,activation,3,Dec_31_17,Late,40
45,-0.776367188,DiDiiiNC,activation,3,Dec_31_17,Late,40
50,-0.726928711,DiDiiiNC,activation,3,Dec_31_17,Late,40
55,-0.621948242,DiDiiiNC,activation,3,Dec_31_17,Late,40
60,-0.578613281,DiDiiiNC,activation,3,Dec_31_17,Late,40
65,-0.537109375,DiDiiiNC,activation,3,Dec_31_17,Late,40
70,-0.494384766,DiDiiiNC,activation,3,Dec_31_17,Late,40
75,-0.409545898,DiDiiiNC,activation,3,Dec_31_17,Late,40
80,-0.338134766,DiDiiiNC,activation,3,Dec_31_17,Late,40
85,-0.237121582,DiDiiiNC,activation,3,Dec_31_17,Late,40
90,-0.175170898,DiDiiiNC,activation,3,Dec_31_17,Late,40
-80,-0.014953613,Gmouse,activation,1,Dec_31_17,No,40
-75,-0.032653809,Gmouse,activation,1,Dec_31_17,No,40
-70,0.001831055,Gmouse,activation,1,Dec_31_17,No,40
-65,-0.017089844,Gmouse,activation,1,Dec_31_17,No,40
-60,-0.070800781,Gmouse,activation,1,Dec_31_17,No,40
-55,-0.034790039,Gmouse,activation,1,Dec_31_17,No,40
-50,-0.046386719,Gmouse,activation,1,Dec_31_17,No,40
-45,-0.047912598,Gmouse,activation,1,Dec_31_17,No,40
-40,-0.026245117,Gmouse,activation,1,Dec_31_17,No,40
-35,-0.042419434,Gmouse,activation,1,Dec_31_17,No,40
-30,-0.028381348,Gmouse,activation,1,Dec_31_17,No,40
-25,-0.037231445,Gmouse,activation,1,Dec_31_17,No,40
-20,-0.177001953,Gmouse,activation,1,Dec_31_17,No,40
-15,-2.430114746,Gmouse,activation,1,Dec_31_17,No,40
-10,-3.026123047,Gmouse,activation,1,Dec_31_17,No,40
-5,-3.191223145,Gmouse,activation,1,Dec_31_17,No,40
0,-3.168945313,Gmouse,activation,1,Dec_31_17,No,40
5,-3.064575195,Gmouse,activation,1,Dec_31_17,No,40
10,-2.958068848,Gmouse,activation,1,Dec_31_17,No,40
15,-2.820129395,Gmouse,activation,1,Dec_31_17,No,40
20,-2.739562988,Gmouse,activation,1,Dec_31_17,No,40
25,-2.582397461,Gmouse,activation,1,Dec_31_17,No,40
30,-2.398681641,Gmouse,activation,1,Dec_31_17,No,40
35,-2.314453125,Gmouse,activation,1,Dec_31_17,No,40
40,-2.178955078,Gmouse,activation,1,Dec_31_17,No,40
45,-2.048034668,Gmouse,activation,1,Dec_31_17,No,40
50,-1.96472168,Gmouse,activation,1,Dec_31_17,No,40
55,-1.829528809,Gmouse,activation,1,Dec_31_17,No,40
60,-1.763000488,Gmouse,activation,1,Dec_31_17,No,40
65,-1.592712402,Gmouse,activation,1,Dec_31_17,No,40
70,-1.540222168,Gmouse,activation,1,Dec_31_17,No,40
75,-1.469116211,Gmouse,activation,1,Dec_31_17,No,40
80,-1.314086914,Gmouse,activation,1,Dec_31_17,No,40
85,-1.194152832,Gmouse,activation,1,Dec_31_17,No,40
90,-1.08001709,Gmouse,activation,1,Dec_31_17,No,40
-80,-0.016174316,Gmouse,activation,1,Dec_31_17,Yes,40
-75,-0.032043457,Gmouse,activation,1,Dec_31_17,Yes,40
-70,-0.01739502,Gmouse,activation,1,Dec_31_17,Yes,40
-65,-0.037536621,Gmouse,activation,1,Dec_31_17,Yes,40
-60,-0.039978027,Gmouse,activation,1,Dec_31_17,Yes,40
-55,-0.044250488,Gmouse,activation,1,Dec_31_17,Yes,40
-50,-0.066833496,Gmouse,activation,1,Dec_31_17,Yes,40
-45,-0.082702637,Gmouse,activation,1,Dec_31_17,Yes,40
-40,-0.114440918,Gmouse,activation,1,Dec_31_17,Yes,40
-35,-0.160217285,Gmouse,activation,1,Dec_31_17,Yes,40
-30,-0.248718262,Gmouse,activation,1,Dec_31_17,Yes,40
-25,-0.296020508,Gmouse,activation,1,Dec_31_17,Yes,40
-20,-0.817871094,Gmouse,activation,1,Dec_31_17,Yes,40
-15,-2.568054199,Gmouse,activation,1,Dec_31_17,Yes,40
-10,-2.844848633,Gmouse,activation,1,Dec_31_17,Yes,40
-5,-2.925720215,Gmouse,activation,1,Dec_31_17,Yes,40
0,-2.856750488,Gmouse,activation,1,Dec_31_17,Yes,40
5,-2.735595703,Gmouse,activation,1,Dec_31_17,Yes,40
10,-2.614135742,Gmouse,activation,1,Dec_31_17,Yes,40
15,-2.463378906,Gmouse,activation,1,Dec_31_17,Yes,40
20,-2.351379395,Gmouse,activation,1,Dec_31_17,Yes,40
25,-2.213745117,Gmouse,activation,1,Dec_31_17,Yes,40
30,-2.066040039,Gmouse,activation,1,Dec_31_17,Yes,40
35,-1.962585449,Gmouse,activation,1,Dec_31_17,Yes,40
40,-1.812133789,Gmouse,activation,1,Dec_31_17,Yes,40
45,-1.696777344,Gmouse,activation,1,Dec_31_17,Yes,40
50,-1.596374512,Gmouse,activation,1,Dec_31_17,Yes,40
55,-1.489257813,Gmouse,activation,1,Dec_31_17,Yes,40
60,-1.38458252,Gmouse,activation,1,Dec_31_17,Yes,40
65,-1.281433105,Gmouse,activation,1,Dec_31_17,Yes,40
70,-1.176147461,Gmouse,activation,1,Dec_31_17,Yes,40
75,-1.11541748,Gmouse,activation,1,Dec_31_17,Yes,40
80,-1.052856445,Gmouse,activation,1,Dec_31_17,Yes,40
85,-0.971679688,Gmouse,activation,1,Dec_31_17,Yes,40
90,-0.892944336,Gmouse,activation,1,Dec_31_17,Yes,40
-80,-0.043945313,Gmouse,activation,1,Dec_31_17,Late,40
-75,-0.049133301,Gmouse,activation,1,Dec_31_17,Late,40
-70,-0.025634766,Gmouse,activation,1,Dec_31_17,Late,40
-65,-0.001220703,Gmouse,activation,1,Dec_31_17,Late,40
-60,-0.014343262,Gmouse,activation,1,Dec_31_17,Late,40
-55,-0.029907227,Gmouse,activation,1,Dec_31_17,Late,40
-50,-0.04119873,Gmouse,activation,1,Dec_31_17,Late,40
-45,-0.074462891,Gmouse,activation,1,Dec_31_17,Late,40
-40,-0.142211914,Gmouse,activation,1,Dec_31_17,Late,40
-35,-0.201721191,Gmouse,activation,1,Dec_31_17,Late,40
-30,-0.254821777,Gmouse,activation,1,Dec_31_17,Late,40
-25,-0.34576416,Gmouse,activation,1,Dec_31_17,Late,40
-20,-1.551513672,Gmouse,activation,1,Dec_31_17,Late,40
-15,-2.380371094,Gmouse,activation,1,Dec_31_17,Late,40
-10,-2.555847168,Gmouse,activation,1,Dec_31_17,Late,40
-5,-2.572631836,Gmouse,activation,1,Dec_31_17,Late,40
0,-2.502441406,Gmouse,activation,1,Dec_31_17,Late,40
5,-2.379760742,Gmouse,activation,1,Dec_31_17,Late,40
10,-2.282409668,Gmouse,activation,1,Dec_31_17,Late,40
15,-2.190551758,Gmouse,activation,1,Dec_31_17,Late,40
20,-2.063598633,Gmouse,activation,1,Dec_31_17,Late,40
25,-1.960754395,Gmouse,activation,1,Dec_31_17,Late,40
30,-1.837158203,Gmouse,activation,1,Dec_31_17,Late,40
35,-1.736450195,Gmouse,activation,1,Dec_31_17,Late,40
40,-1.612854004,Gmouse,activation,1,Dec_31_17,Late,40
45,-1.524963379,Gmouse,activation,1,Dec_31_17,Late,40
50,-1.433105469,Gmouse,activation,1,Dec_31_17,Late,40
55,-1.344604492,Gmouse,activation,1,Dec_31_17,Late,40
60,-1.24786377,Gmouse,activation,1,Dec_31_17,Late,40
65,-1.166687012,Gmouse,activation,1,Dec_31_17,Late,40
70,-1.090698242,Gmouse,activation,1,Dec_31_17,Late,40
75,-1.024475098,Gmouse,activation,1,Dec_31_17,Late,40
80,-0.957946777,Gmouse,activation,1,Dec_31_17,Late,40
85,-0.869140625,Gmouse,activation,1,Dec_31_17,Late,40
90,-0.784912109,Gmouse,activation,1,Dec_31_17,Late,40
-80,-0.028076172,DiDiiiNC,activation,4,Dec_31_17,No,40
-75,-0.017089844,DiDiiiNC,activation,4,Dec_31_17,No,40
-70,-0.020751953,DiDiiiNC,activation,4,Dec_31_17,No,40
-65,-0.005493164,DiDiiiNC,activation,4,Dec_31_17,No,40
-60,-0.026245117,DiDiiiNC,activation,4,Dec_31_17,No,40
-55,-0.024414063,DiDiiiNC,activation,4,Dec_31_17,No,40
-50,-0.027160645,DiDiiiNC,activation,4,Dec_31_17,No,40
-45,-0.010681152,DiDiiiNC,activation,4,Dec_31_17,No,40
-40,-0.018005371,DiDiiiNC,activation,4,Dec_31_17,No,40
-35,-0.01159668,DiDiiiNC,activation,4,Dec_31_17,No,40
-30,-0.010986328,DiDiiiNC,activation,4,Dec_31_17,No,40
-25,-0.016479492,DiDiiiNC,activation,4,Dec_31_17,No,40
-20,-0.059814453,DiDiiiNC,activation,4,Dec_31_17,No,40
-15,-0.361938477,DiDiiiNC,activation,4,Dec_31_17,No,40
-10,-1.648864746,DiDiiiNC,activation,4,Dec_31_17,No,40
-5,-2.255554199,DiDiiiNC,activation,4,Dec_31_17,No,40
0,-2.33581543,DiDiiiNC,activation,4,Dec_31_17,No,40
5,-2.277832031,DiDiiiNC,activation,4,Dec_31_17,No,40
10,-2.090454102,DiDiiiNC,activation,4,Dec_31_17,No,40
15,-1.955871582,DiDiiiNC,activation,4,Dec_31_17,No,40
20,-1.777038574,DiDiiiNC,activation,4,Dec_31_17,No,40
25,-1.566772461,DiDiiiNC,activation,4,Dec_31_17,No,40
30,-1.404418945,DiDiiiNC,activation,4,Dec_31_17,No,40
35,-1.223754883,DiDiiiNC,activation,4,Dec_31_17,No,40
40,-1.114807129,DiDiiiNC,activation,4,Dec_31_17,No,40
45,-0.963745117,DiDiiiNC,activation,4,Dec_31_17,No,40
50,-0.834655762,DiDiiiNC,activation,4,Dec_31_17,No,40
55,-0.686645508,DiDiiiNC,activation,4,Dec_31_17,No,40
60,-0.575866699,DiDiiiNC,activation,4,Dec_31_17,No,40
65,-0.448303223,DiDiiiNC,activation,4,Dec_31_17,No,40
70,-0.327758789,DiDiiiNC,activation,4,Dec_31_17,No,40
75,-0.217285156,DiDiiiNC,activation,4,Dec_31_17,No,40
80,-0.03112793,DiDiiiNC,activation,4,Dec_31_17,No,40
85,0.070495605,DiDiiiNC,activation,4,Dec_31_17,No,40
90,0.069885254,DiDiiiNC,activation,4,Dec_31_17,No,40
-80,-0.036621094,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-75,-0.030212402,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-70,-0.034790039,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-65,-0.012817383,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-60,-0.022277832,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-55,-0.030822754,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-50,-0.049133301,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-45,-0.06439209,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-40,-0.081481934,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-35,-0.153198242,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-30,-0.179748535,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-25,-0.232543945,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-20,-0.347900391,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-15,-0.737304688,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-10,-1.742858887,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-5,-2.099609375,DiDiiiNC,activation,4,Dec_31_17,Yes,40
0,-2.107543945,DiDiiiNC,activation,4,Dec_31_17,Yes,40
5,-2.056274414,DiDiiiNC,activation,4,Dec_31_17,Yes,40
10,-1.875,DiDiiiNC,activation,4,Dec_31_17,Yes,40
15,-1.720275879,DiDiiiNC,activation,4,Dec_31_17,Yes,40
20,-1.518554688,DiDiiiNC,activation,4,Dec_31_17,Yes,40
25,-1.353149414,DiDiiiNC,activation,4,Dec_31_17,Yes,40
30,-1.192626953,DiDiiiNC,activation,4,Dec_31_17,Yes,40
35,-1.03515625,DiDiiiNC,activation,4,Dec_31_17,Yes,40
40,-0.923461914,DiDiiiNC,activation,4,Dec_31_17,Yes,40
45,-0.755004883,DiDiiiNC,activation,4,Dec_31_17,Yes,40
50,-0.626831055,DiDiiiNC,activation,4,Dec_31_17,Yes,40
55,-0.49407959,DiDiiiNC,activation,4,Dec_31_17,Yes,40
60,-0.397033691,DiDiiiNC,activation,4,Dec_31_17,Yes,40
65,-0.250854492,DiDiiiNC,activation,4,Dec_31_17,Yes,40
70,-0.101623535,DiDiiiNC,activation,4,Dec_31_17,Yes,40
75,0.017700195,DiDiiiNC,activation,4,Dec_31_17,Yes,40
80,0.020751953,DiDiiiNC,activation,4,Dec_31_17,Yes,40
85,0.046081543,DiDiiiNC,activation,4,Dec_31_17,Yes,40
90,0.013122559,DiDiiiNC,activation,4,Dec_31_17,Yes,40
-80,-0.027770996,DiDiiiNC,activation,4,Dec_31_17,Late,40
-75,-0.03326416,DiDiiiNC,activation,4,Dec_31_17,Late,40
-70,-0.038757324,DiDiiiNC,activation,4,Dec_31_17,Late,40
-65,-0.042724609,DiDiiiNC,activation,4,Dec_31_17,Late,40
-60,-0.032653809,DiDiiiNC,activation,4,Dec_31_17,Late,40
-55,-0.032958984,DiDiiiNC,activation,4,Dec_31_17,Late,40
-50,-0.031738281,DiDiiiNC,activation,4,Dec_31_17,Late,40
-45,-0.068359375,DiDiiiNC,activation,4,Dec_31_17,Late,40
-40,-0.103149414,DiDiiiNC,activation,4,Dec_31_17,Late,40
-35,-0.136108398,DiDiiiNC,activation,4,Dec_31_17,Late,40
-30,-0.174560547,DiDiiiNC,activation,4,Dec_31_17,Late,40
-25,-0.244445801,DiDiiiNC,activation,4,Dec_31_17,Late,40
-20,-0.353393555,DiDiiiNC,activation,4,Dec_31_17,Late,40
-15,-0.796508789,DiDiiiNC,activation,4,Dec_31_17,Late,40
-10,-1.676025391,DiDiiiNC,activation,4,Dec_31_17,Late,40
-5,-1.98059082,DiDiiiNC,activation,4,Dec_31_17,Late,40
0,-2.006225586,DiDiiiNC,activation,4,Dec_31_17,Late,40
5,-1.889343262,DiDiiiNC,activation,4,Dec_31_17,Late,40
10,-1.752319336,DiDiiiNC,activation,4,Dec_31_17,Late,40
15,-1.562194824,DiDiiiNC,activation,4,Dec_31_17,Late,40
20,-1.394042969,DiDiiiNC,activation,4,Dec_31_17,Late,40
25,-1.236572266,DiDiiiNC,activation,4,Dec_31_17,Late,40
30,-1.069641113,DiDiiiNC,activation,4,Dec_31_17,Late,40
35,-0.922851563,DiDiiiNC,activation,4,Dec_31_17,Late,40
40,-0.778808594,DiDiiiNC,activation,4,Dec_31_17,Late,40
45,-0.655822754,DiDiiiNC,activation,4,Dec_31_17,Late,40
50,-0.52947998,DiDiiiNC,activation,4,Dec_31_17,Late,40
55,-0.344848633,DiDiiiNC,activation,4,Dec_31_17,Late,40
60,-0.247192383,DiDiiiNC,activation,4,Dec_31_17,Late,40
65,-0.075683594,DiDiiiNC,activation,4,Dec_31_17,Late,40
70,0.030212402,DiDiiiNC,activation,4,Dec_31_17,Late,40
75,0.042419434,DiDiiiNC,activation,4,Dec_31_17,Late,40
80,0.033569336,DiDiiiNC,activation,4,Dec_31_17,Late,40
85,0.050354004,DiDiiiNC,activation,4,Dec_31_17,Late,40
90,0.033569336,DiDiiiNC,activation,4,Dec_31_17,Late,40
-80,-0.036010742,DiDiiiNC,activation,1,Jan_06_17,No,41
-75,-0.038452148,DiDiiiNC,activation,1,Jan_06_17,No,41
-70,-0.029296875,DiDiiiNC,activation,1,Jan_06_17,No,41
-65,-0.04486084,DiDiiiNC,activation,1,Jan_06_17,No,41
-60,-0.022888184,DiDiiiNC,activation,1,Jan_06_17,No,41
-55,-0.023498535,DiDiiiNC,activation,1,Jan_06_17,No,41
-50,-0.032043457,DiDiiiNC,activation,1,Jan_06_17,No,41
-45,0.002441406,DiDiiiNC,activation,1,Jan_06_17,No,41
-40,-0.008850098,DiDiiiNC,activation,1,Jan_06_17,No,41
-35,-0.019836426,DiDiiiNC,activation,1,Jan_06_17,No,41
-30,-0.000610352,DiDiiiNC,activation,1,Jan_06_17,No,41
-25,-0.039367676,DiDiiiNC,activation,1,Jan_06_17,No,41
-20,-0.165100098,DiDiiiNC,activation,1,Jan_06_17,No,41
-15,-1.02142334,DiDiiiNC,activation,1,Jan_06_17,No,41
-10,-2.176208496,DiDiiiNC,activation,1,Jan_06_17,No,41
-5,-2.314147949,DiDiiiNC,activation,1,Jan_06_17,No,41
0,-2.240600586,DiDiiiNC,activation,1,Jan_06_17,No,41
5,-2.145996094,DiDiiiNC,activation,1,Jan_06_17,No,41
10,-1.981811523,DiDiiiNC,activation,1,Jan_06_17,No,41
15,-1.816711426,DiDiiiNC,activation,1,Jan_06_17,No,41
20,-1.667175293,DiDiiiNC,activation,1,Jan_06_17,No,41
25,-1.531066895,DiDiiiNC,activation,1,Jan_06_17,No,41
30,-1.363830566,DiDiiiNC,activation,1,Jan_06_17,No,41
35,-1.258850098,DiDiiiNC,activation,1,Jan_06_17,No,41
40,-1.109924316,DiDiiiNC,activation,1,Jan_06_17,No,41
45,-0.981445313,DiDiiiNC,activation,1,Jan_06_17,No,41
50,-0.885620117,DiDiiiNC,activation,1,Jan_06_17,No,41
55,-0.802001953,DiDiiiNC,activation,1,Jan_06_17,No,41
60,-0.689086914,DiDiiiNC,activation,1,Jan_06_17,No,41
65,-0.569458008,DiDiiiNC,activation,1,Jan_06_17,No,41
70,-0.409240723,DiDiiiNC,activation,1,Jan_06_17,No,41
75,-0.329284668,DiDiiiNC,activation,1,Jan_06_17,No,41
80,-0.168762207,DiDiiiNC,activation,1,Jan_06_17,No,41
85,-0.034484863,DiDiiiNC,activation,1,Jan_06_17,No,41
90,0.075378418,DiDiiiNC,activation,1,Jan_06_17,No,41
-80,-0.021972656,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-75,-0.027770996,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-70,-0.022888184,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-65,-0.02746582,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-60,-0.018310547,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-55,-0.017700195,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-50,-0.034790039,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-45,-0.057678223,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-40,-0.090332031,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-35,-0.117797852,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-30,-0.150756836,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-25,-0.247192383,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-20,-0.503845215,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-15,-1.390991211,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-10,-1.811523438,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-5,-1.840209961,DiDiiiNC,activation,1,Jan_06_17,Yes,41
0,-1.751098633,DiDiiiNC,activation,1,Jan_06_17,Yes,41
5,-1.643371582,DiDiiiNC,activation,1,Jan_06_17,Yes,41
10,-1.512145996,DiDiiiNC,activation,1,Jan_06_17,Yes,41
15,-1.356201172,DiDiiiNC,activation,1,Jan_06_17,Yes,41
20,-1.207580566,DiDiiiNC,activation,1,Jan_06_17,Yes,41
25,-1.0546875,DiDiiiNC,activation,1,Jan_06_17,Yes,41
30,-0.948486328,DiDiiiNC,activation,1,Jan_06_17,Yes,41
35,-0.829772949,DiDiiiNC,activation,1,Jan_06_17,Yes,41
40,-0.719299316,DiDiiiNC,activation,1,Jan_06_17,Yes,41
45,-0.63873291,DiDiiiNC,activation,1,Jan_06_17,Yes,41
50,-0.532226563,DiDiiiNC,activation,1,Jan_06_17,Yes,41
55,-0.437316895,DiDiiiNC,activation,1,Jan_06_17,Yes,41
60,-0.361328125,DiDiiiNC,activation,1,Jan_06_17,Yes,41
65,-0.229492188,DiDiiiNC,activation,1,Jan_06_17,Yes,41
70,-0.123901367,DiDiiiNC,activation,1,Jan_06_17,Yes,41
75,-0.03692627,DiDiiiNC,activation,1,Jan_06_17,Yes,41
80,0.059814453,DiDiiiNC,activation,1,Jan_06_17,Yes,41
85,0.071105957,DiDiiiNC,activation,1,Jan_06_17,Yes,41
90,0.061340332,DiDiiiNC,activation,1,Jan_06_17,Yes,41
-80,-0.028381348,DiDiiiNC,activation,1,Jan_06_17,Late,41
-75,-0.016174316,DiDiiiNC,activation,1,Jan_06_17,Late,41
-70,-0.014343262,DiDiiiNC,activation,1,Jan_06_17,Late,41
-65,-0.018005371,DiDiiiNC,activation,1,Jan_06_17,Late,41
-60,-0.041503906,DiDiiiNC,activation,1,Jan_06_17,Late,41
-55,-0.036621094,DiDiiiNC,activation,1,Jan_06_17,Late,41
-50,-0.059509277,DiDiiiNC,activation,1,Jan_06_17,Late,41
-45,-0.097961426,DiDiiiNC,activation,1,Jan_06_17,Late,41
-40,-0.135192871,DiDiiiNC,activation,1,Jan_06_17,Late,41
-35,-0.159301758,DiDiiiNC,activation,1,Jan_06_17,Late,41
-30,-0.233154297,DiDiiiNC,activation,1,Jan_06_17,Late,41
-25,-0.375976563,DiDiiiNC,activation,1,Jan_06_17,Late,41
-20,-0.893249512,DiDiiiNC,activation,1,Jan_06_17,Late,41
-15,-1.358947754,DiDiiiNC,activation,1,Jan_06_17,Late,41
-10,-1.460571289,DiDiiiNC,activation,1,Jan_06_17,Late,41
-5,-1.447753906,DiDiiiNC,activation,1,Jan_06_17,Late,41
0,-1.328735352,DiDiiiNC,activation,1,Jan_06_17,Late,41
5,-1.234130859,DiDiiiNC,activation,1,Jan_06_17,Late,41
10,-1.08795166,DiDiiiNC,activation,1,Jan_06_17,Late,41
15,-0.960388184,DiDiiiNC,activation,1,Jan_06_17,Late,41
20,-0.863037109,DiDiiiNC,activation,1,Jan_06_17,Late,41
25,-0.751953125,DiDiiiNC,activation,1,Jan_06_17,Late,41
30,-0.668029785,DiDiiiNC,activation,1,Jan_06_17,Late,41
35,-0.576477051,DiDiiiNC,activation,1,Jan_06_17,Late,41
40,-0.496826172,DiDiiiNC,activation,1,Jan_06_17,Late,41
45,-0.422668457,DiDiiiNC,activation,1,Jan_06_17,Late,41
50,-0.358276367,DiDiiiNC,activation,1,Jan_06_17,Late,41
55,-0.282897949,DiDiiiNC,activation,1,Jan_06_17,Late,41
60,-0.173034668,DiDiiiNC,activation,1,Jan_06_17,Late,41
65,-0.066223145,DiDiiiNC,activation,1,Jan_06_17,Late,41
70,0.00579834,DiDiiiNC,activation,1,Jan_06_17,Late,41
75,0.080566406,DiDiiiNC,activation,1,Jan_06_17,Late,41
80,0.082092285,DiDiiiNC,activation,1,Jan_06_17,Late,41
85,0.092163086,DiDiiiNC,activation,1,Jan_06_17,Late,41
90,0.084533691,DiDiiiNC,activation,1,Jan_06_17,Late,41
-80,-0.011291504,Di,activation,1,Jan_06_17,No,41
-75,-0.025634766,Di,activation,1,Jan_06_17,No,41
-70,-0.031433105,Di,activation,1,Jan_06_17,No,41
-65,-0.028381348,Di,activation,1,Jan_06_17,No,41
-60,-0.016174316,Di,activation,1,Jan_06_17,No,41
-55,-0.004272461,Di,activation,1,Jan_06_17,No,41
-50,0.001525879,Di,activation,1,Jan_06_17,No,41
-45,0.004882813,Di,activation,1,Jan_06_17,No,41
-40,0.003967285,Di,activation,1,Jan_06_17,No,41
-35,0.00213623,Di,activation,1,Jan_06_17,No,41
-30,-0.007324219,Di,activation,1,Jan_06_17,No,41
-25,-0.028991699,Di,activation,1,Jan_06_17,No,41
-20,-0.056152344,Di,activation,1,Jan_06_17,No,41
-15,-0.216369629,Di,activation,1,Jan_06_17,No,41
-10,-0.546264648,Di,activation,1,Jan_06_17,No,41
-5,-0.814819336,Di,activation,1,Jan_06_17,No,41
0,-0.918579102,Di,activation,1,Jan_06_17,No,41
5,-0.932922363,Di,activation,1,Jan_06_17,No,41
10,-0.880432129,Di,activation,1,Jan_06_17,No,41
15,-0.817565918,Di,activation,1,Jan_06_17,No,41
20,-0.750732422,Di,activation,1,Jan_06_17,No,41
25,-0.683898926,Di,activation,1,Jan_06_17,No,41
30,-0.59967041,Di,activation,1,Jan_06_17,No,41
35,-0.56427002,Di,activation,1,Jan_06_17,No,41
40,-0.478820801,Di,activation,1,Jan_06_17,No,41
45,-0.419921875,Di,activation,1,Jan_06_17,No,41
50,-0.371398926,Di,activation,1,Jan_06_17,No,41
55,-0.309448242,Di,activation,1,Jan_06_17,No,41
60,-0.26550293,Di,activation,1,Jan_06_17,No,41
65,-0.239257813,Di,activation,1,Jan_06_17,No,41
70,-0.162963867,Di,activation,1,Jan_06_17,No,41
75,-0.133361816,Di,activation,1,Jan_06_17,No,41
80,-0.092163086,Di,activation,1,Jan_06_17,No,41
85,-0.022888184,Di,activation,1,Jan_06_17,No,41
90,0.008239746,Di,activation,1,Jan_06_17,No,41
-80,-0.011901855,Di,activation,1,Jan_06_17,Yes,41
-75,-0.01159668,Di,activation,1,Jan_06_17,Yes,41
-70,-0.01953125,Di,activation,1,Jan_06_17,Yes,41
-65,-0.020751953,Di,activation,1,Jan_06_17,Yes,41
-60,-0.031738281,Di,activation,1,Jan_06_17,Yes,41
-55,-0.023498535,Di,activation,1,Jan_06_17,Yes,41
-50,-0.034484863,Di,activation,1,Jan_06_17,Yes,41
-45,-0.043945313,Di,activation,1,Jan_06_17,Yes,41
-40,-0.032958984,Di,activation,1,Jan_06_17,Yes,41
-35,-0.03326416,Di,activation,1,Jan_06_17,Yes,41
-30,-0.038452148,Di,activation,1,Jan_06_17,Yes,41
-25,-0.078430176,Di,activation,1,Jan_06_17,Yes,41
-20,-0.156555176,Di,activation,1,Jan_06_17,Yes,41
-15,-0.358581543,Di,activation,1,Jan_06_17,Yes,41
-10,-0.56427002,Di,activation,1,Jan_06_17,Yes,41
-5,-0.659179688,Di,activation,1,Jan_06_17,Yes,41
0,-0.656738281,Di,activation,1,Jan_06_17,Yes,41
5,-0.668945313,Di,activation,1,Jan_06_17,Yes,41
10,-0.636901855,Di,activation,1,Jan_06_17,Yes,41
15,-0.540161133,Di,activation,1,Jan_06_17,Yes,41
20,-0.465087891,Di,activation,1,Jan_06_17,Yes,41
25,-0.406188965,Di,activation,1,Jan_06_17,Yes,41
30,-0.350036621,Di,activation,1,Jan_06_17,Yes,41
35,-0.282897949,Di,activation,1,Jan_06_17,Yes,41
40,-0.2734375,Di,activation,1,Jan_06_17,Yes,41
45,-0.241394043,Di,activation,1,Jan_06_17,Yes,41
50,-0.182189941,Di,activation,1,Jan_06_17,Yes,41
